customer_id,firstname,lastname,email_address,contact,branch_id,branch_latitude,branch_longitude,account_id,branch_city,branch_state,support_query_id,support_query_type,support_query_category,support_representative_id,call_duration,employee_id,empoyee_name,week_number,support_query_time_in_days
12944,Jessica,Blankenship,Jessica.Blankenship@bank.com,375-776-9498541861,1958,40.82232,-74.15987,23665506,Nutley,New_York,13627,Home Loan,5,53,13,53,Dexter,1,4
10565,Jacqueline,Cox,Jacqueline.Cox@bank.com,-878752435,1811,41.85059,-87.882,24619412,Westchester,Chicago,13602,Personal Loan,4,58,11,58,Johny,1,4
12074,Laura,Pearson,Laura.Pearson@bank.com,84-9339,1223,39.43534,-84.20299,11941805,Lebanon,New_York,12813,Home Loan,5,55,5,55,Olive,1,5
13182,Shawn,Gonzales,Shawn.Gonzales@bank.com,001-885-097-247953761,1443,32.9156,-117.14392,14292213,Mira Mesa,Los_Angeles,11747,Education Loan,2,55,13,55,Olive,1,5
14609,Anthony,Bradley,Anthony.Bradley@bank.com,808.919.3341596903,1968,28.15112,-82.46148,16886340,Lutz,New_York,11350,Home Loan,5,65,9,65,Mickey,1,5
18634,Jeffrey,Clark,Jeffrey.Clark@bank.com,-5034596143,1878,39.32288,-76.72803,10104666,Woodlawn,New_York,14499,Home Loan,5,54,9,54,Jerry,1,5
11461,Candace,Ferguson,Candace.Ferguson@bank.com,001-193-014-26595810,1726,39.45621,-77.96389,23939921,Martinsburg,New_York,13295,Home Loan,5,50,8,50,Brock,1,4
15254,Troy,Henderson,Troy.Henderson@bank.com,(906)857-11725087,1476,36.20829,-115.98391,17865816,Pahrump,Los_Angeles,10150,Personal Loan,4,57,9,57,Bob,1,6
14473,Jennifer,Greene,Jennifer.Greene@bank.com,2723150785,1213,47.4943,-122.24092,24521877,Bryn Mawr-Skyway,Los_Angeles,11598,Personal Loan,4,51,8,51,Ash,1,4
15284,Jennifer,Blankenship,Jennifer.Blankenship@bank.com,(957)320-1146,1988,41.14676,-73.49484,28690115,New Canaan,New_York,13500,Vehicle Loan,1,60,13,60,Misty,1,3
16152,Howard,Atkinson,Howard.Atkinson@bank.com,064.514.8284,1079,34.21639,-119.0376,19926270,Camarillo,Los_Angeles,14580,Home Loan,5,62,11,62,Timon,1,5
18971,Alex,Valenzuela,Alex.Valenzuela@bank.com,483-936-4636,1217,39.08367,-84.50855,19899272,Covington,New_York,13814,Credit Card,3,58,15,58,Johny,1,3
17366,Amber,Jackson,Amber.Jackson@bank.com,001-888-991-5194533760,1086,34.95303,-120.43572,12106254,Santa Maria,Los_Angeles,10343,Credit Card,3,60,14,60,Misty,1,4
11418,Samantha,Davis,Samantha.Davis@bank.com,316-021-35635731,1220,37.52487,-77.55777,12771197,Bon Air,New_York,13391,Vehicle Loan,1,57,13,57,Bob,1,6
14536,Steven,Nelson,Steven.Nelson@bank.com,7701742416,1974,37.60876,-77.37331,20195713,Mechanicsville,New_York,11920,Vehicle Loan,1,54,12,54,Jerry,1,5
14069,Samuel,Gill,Samuel.Gill@bank.com,(082)282-05095531,1539,35.25064,-91.73625,28490150,Searcy,Chicago,11828,Home Loan,5,63,8,63,Noddy,1,4
11934,Diana,Lopez,Diana.Lopez@bank.com,3286925921,1575,28.90054,-81.26367,21741270,Deltona,New_York,10875,Home Loan,5,57,5,57,Bob,1,4
18957,Jose,Cruz,Jose.Cruz@bank.com,001-428-244-25025692,1008,30.17746,-81.38758,28560444,Palm Valley,New_York,12852,Personal Loan,4,65,5,65,Mickey,1,6
15682,Mary,Douglas,Mary.Douglas@bank.com,774.051.065653748,1532,41.72059,-87.70172,24847715,Evergreen Park,Chicago,10738,Vehicle Loan,1,50,6,50,Brock,1,6
15695,Jennifer,Zavala,Jennifer.Zavala@bank.com,807.970.0441,1679,38.96372,-76.99081,15651972,Chillum,New_York,14550,Personal Loan,4,59,15,59,Minnie,1,3
19940,Crystal,Nash,Crystal.Nash@bank.com,104-639-8873504553,1592,29.84576,-90.10674,13119060,Estelle,Chicago,13173,Home Loan,5,51,13,51,Ash,1,3
18555,Jessica,Griffin,Jessica.Griffin@bank.com,001-338-083-7637,1679,38.96372,-76.99081,28782494,Chillum,New_York,13569,Credit Card,3,54,7,54,Jerry,1,4
19268,Melissa,Copeland,Melissa.Copeland@bank.com,(907)067-294554751,1679,38.96372,-76.99081,14824424,Chillum,New_York,10590,Vehicle Loan,1,65,10,65,Mickey,1,4
16835,Taylor,Frey,Taylor.Frey@bank.com,001-008-478-7448,1917,42.93369,-72.27814,23559318,Keene,New_York,14509,Vehicle Loan,1,52,5,52,Oswald,1,4
14447,Justin,Johnson,Justin.Johnson@bank.com,001-824-056-6064552736,1007,34.09611,-118.10583,13253322,San Gabriel,Los_Angeles,13208,Education Loan,2,54,9,54,Jerry,1,5
15648,Fernando,Fields,Fernando.Fields@bank.com,001-983-740-4137,1539,35.25064,-91.73625,12070798,Searcy,Chicago,11761,Personal Loan,4,61,12,61,Tom,1,4
12371,Robert,Hinton,Robert.Hinton@bank.com,927-523-4250,1445,41.66394,-83.55521,25379942,Toledo,New_York,13079,Vehicle Loan,1,53,13,53,Dexter,1,6
19819,Jennifer,Thompson,Jennifer.Thompson@bank.com,915.615.4168,1057,41.8542,-87.66561,24758690,Lower West Side,Chicago,10077,Education Loan,2,62,9,62,Timon,1,3
12485,Heather,Mckinney,Heather.Mckinney@bank.com,-671359154,1350,43.16547,-77.70066,17149419,Gates-North Gates,New_York,11319,Personal Loan,4,64,13,64,Popeye,1,4
13519,Dale,Benson,Dale.Benson@bank.com,(777)212-434655822,1164,42.7392,-84.62081,19026040,Waverly,Detroit,14864,Personal Loan,4,65,12,65,Mickey,1,4
18203,Susan,Harding,Susan.Harding@bank.com,6767144384,1991,41.6764,-91.58045,27576457,Coralville,Chicago,14337,Education Loan,2,58,8,58,Johny,1,5
10848,Nicole,Bennett,Nicole.Bennett@bank.com,518-238-31265633,1661,42.52787,-70.92866,11609740,Peabody,New_York,14358,Personal Loan,4,55,12,55,Olive,1,4
15270,Kathryn,Anderson,Kathryn.Anderson@bank.com,764.195.5146,1240,40.58654,-122.39168,14147916,Redding,Los_Angeles,13153,Credit Card,3,58,7,58,Johny,1,4
11487,Allison,Morgan,Allison.Morgan@bank.com,656-036-351858486,1429,34.25807,-88.70464,22842284,Tupelo,Chicago,11916,Education Loan,2,55,6,55,Olive,1,5
15010,Anthony,Vargas,Anthony.Vargas@bank.com,001-999-726-7662571348,1870,41.84364,-87.71255,20258323,South Lawndale,Chicago,13237,Education Loan,2,59,8,59,Minnie,1,5
16279,Jose,Johnson,Jose.Johnson@bank.com,036-714-153956230,1286,33.03699,-117.29198,24222520,Encinitas,Los_Angeles,13604,Education Loan,2,57,5,57,Bob,1,4
14023,Christopher,Roach,Christopher.Roach@bank.com,-372757700,1124,33.41012,-91.06177,18367114,Greenville,Chicago,10191,Credit Card,3,57,8,57,Bob,1,4
11274,Aaron,Graham,Aaron.Graham@bank.com,(792)136-7495,1047,30.5427,-97.54667,21657027,Hutto,Chicago,14961,Vehicle Loan,1,57,8,57,Bob,1,3
11242,Angel,Tate,Angel.Tate@bank.com,001-383-102-6961,1237,40.24537,-75.64963,22235497,Pottstown,New_York,10520,Education Loan,2,53,15,53,Dexter,1,5
13624,Matthew,Russell,Matthew.Russell@bank.com,-16851866,1659,47.38093,-122.23484,23370448,Kent,Los_Angeles,13860,Education Loan,2,55,8,55,Olive,1,4
14819,Katelyn,Harding,Katelyn.Harding@bank.com,655.670.3528,1093,41.16704,-73.20483,29087311,Bridgeport,New_York,14796,Vehicle Loan,1,65,5,65,Mickey,1,3
13208,Rebecca,Best,Rebecca.Best@bank.com,5650814689,1111,41.54566,-71.29144,14177398,Middletown,New_York,14590,Personal Loan,4,65,13,65,Mickey,1,3
15837,James,Hogan,James.Hogan@bank.com,147.395.9357,1328,26.68451,-80.66756,10582922,Belle Glade,New_York,11254,Vehicle Loan,1,55,15,55,Olive,1,4
10751,Anthony,Carroll,Anthony.Carroll@bank.com,221-643-73895227,1870,41.84364,-87.71255,12904862,South Lawndale,Chicago,13203,Vehicle Loan,1,56,14,56,Bluto,1,3
14502,Nicholas,Gould,Nicholas.Gould@bank.com,3056202804,1376,38.17492,-122.2608,27760829,American Canyon,Los_Angeles,13274,Vehicle Loan,1,53,9,53,Dexter,1,4
14988,Cheryl,Walker,Cheryl.Walker@bank.com,84-9618,1754,27.09978,-82.45426,25169566,Venice,New_York,14522,Vehicle Loan,1,57,15,57,Bob,1,4
13293,Haley,Morales,Haley.Morales@bank.com,448.003.720251461,1376,38.17492,-122.2608,15595533,American Canyon,Los_Angeles,14167,Education Loan,2,58,5,58,Johny,1,4
16813,Martin,Thompson,Martin.Thompson@bank.com,-7868553304,1822,43.54072,-116.56346,26136492,Nampa,Boise,13294,Personal Loan,4,55,10,55,Olive,1,5
13091,Kevin,Barron,Kevin.Barron@bank.com,001-308-508-51745781,1350,43.16547,-77.70066,25337893,Gates-North Gates,New_York,14038,Home Loan,5,50,6,50,Brock,1,5
16778,Anthony,Davis,Anthony.Davis@bank.com,8254006098,1443,32.9156,-117.14392,23499447,Mira Mesa,Los_Angeles,11114,Education Loan,2,50,9,50,Brock,1,6
14660,Jennifer,Brown,Jennifer.Brown@bank.com,-23607642,1157,34.25628,-78.04471,29195722,Leland,New_York,10671,Vehicle Loan,1,58,12,58,Johny,1,3
17838,Charles,Bernard,Charles.Bernard@bank.com,-380258435,1321,41.48199,-81.79819,24555744,Lakewood,New_York,10259,Vehicle Loan,1,60,7,60,Misty,1,4
10314,David,Robertson,David.Robertson@bank.com,1175692850,1436,32.35126,-95.30106,29888789,Tyler,Chicago,11783,Personal Loan,4,52,11,52,Oswald,1,6
15003,Jennifer,Huynh,Jennifer.Huynh@bank.com,001-599-901-508555980,1845,40.2737,-76.88442,16458646,Harrisburg,New_York,13524,Home Loan,5,61,5,61,Tom,1,6
18153,Diane,Johnson,Diane.Johnson@bank.com,934-293-476056203,1982,45.0408,-93.263,21394823,Columbia Heights,Chicago,11754,Personal Loan,4,61,14,61,Tom,1,6
10522,Russell,Mcintosh,Russell.Mcintosh@bank.com,(401)844-1077,1883,41.50343,-74.01042,26803321,Newburgh,New_York,14374,Vehicle Loan,1,61,13,61,Tom,1,6
19456,Thomas,Bennett,Thomas.Bennett@bank.com,959.707.0105,1186,32.42067,-104.22884,11699980,Carlsbad,Denver,10248,Vehicle Loan,1,65,7,65,Mickey,1,4
17937,Michelle,Wells,Michelle.Wells@bank.com,(879)891-4802594990,1513,39.78504,-85.76942,27999892,Greenfield,Indiana/Indianapolis,14858,Vehicle Loan,1,53,5,53,Dexter,1,3
13792,Tara,Schultz,Tara.Schultz@bank.com,625.065.9914,1936,39.96097,-75.60804,25357997,West Chester,New_York,14221,Home Loan,5,55,11,55,Olive,1,3
12419,Timothy,Lucas,Timothy.Lucas@bank.com,(900)874-346959293,1575,28.90054,-81.26367,10362405,Deltona,New_York,11719,Education Loan,2,56,14,56,Bluto,1,4
15639,Christopher,Hardy,Christopher.Hardy@bank.com,097-586-5590,1614,45.49428,-122.86705,17216931,Aloha,Los_Angeles,10763,Personal Loan,4,64,15,64,Popeye,1,4
13204,Craig,Delgado,Craig.Delgado@bank.com,344-933-5684,1085,47.80527,-122.24064,20529457,Bothell West,Los_Angeles,14898,Education Loan,2,52,6,52,Oswald,1,4
16270,Michael,Mcbride,Michael.Mcbride@bank.com,(840)454-75555724,1237,40.24537,-75.64963,10164001,Pottstown,New_York,11963,Credit Card,3,51,7,51,Ash,1,4
11780,Cynthia,Gutierrez,Cynthia.Gutierrez@bank.com,2238679522,1237,40.24537,-75.64963,23862555,Pottstown,New_York,14438,Home Loan,5,63,14,63,Noddy,1,6
16828,John,Macias,John.Macias@bank.com,(604)021-3511,1126,37.73604,-120.93549,15328726,Riverbank,Los_Angeles,10029,Credit Card,3,59,9,59,Minnie,1,4
14074,Dean,Oliver,Dean.Oliver@bank.com,-8819511289,1476,36.20829,-115.98391,16967825,Pahrump,Los_Angeles,12014,Home Loan,5,65,13,65,Mickey,1,5
14805,Laura,Solomon,Laura.Solomon@bank.com,136-748-5510568055,1994,40.56754,-89.64066,18189960,Pekin,Chicago,11853,Vehicle Loan,1,56,6,56,Bluto,1,4
13238,Matthew,Mccarthy,Matthew.Mccarthy@bank.com,066.185.3107,1586,41.55838,-81.56929,23494462,Collinwood,New_York,11625,Vehicle Loan,1,55,5,55,Olive,1,4
14262,Nicole,Parker,Nicole.Parker@bank.com,001-842-174-5663585670,1742,29.65163,-82.32483,17734513,Gainesville,New_York,14205,Personal Loan,4,61,6,61,Tom,1,3
13729,Colin,Turner,Colin.Turner@bank.com,772-467-689553152,1940,44.27804,-88.27205,16470203,Kaukauna,Chicago,11434,Home Loan,5,63,6,63,Noddy,1,3
13905,Taylor,Johnson,Taylor.Johnson@bank.com,048-885-2672,1816,28.54944,-81.77285,16955714,Clermont,New_York,11671,Personal Loan,4,60,11,60,Misty,1,4
13846,Andrea,Martinez,Andrea.Martinez@bank.com,147-310-9944,1748,39.72943,-104.83192,23061846,Aurora,Denver,14811,Credit Card,3,62,10,62,Timon,1,5
19019,Gregory,Harmon,Gregory.Harmon@bank.com,84-9397,1491,40.60538,-73.75513,28606811,Far Rockaway,New_York,10185,Education Loan,2,55,7,55,Olive,1,4
10567,Stephanie,Goodman,Stephanie.Goodman@bank.com,2267921508,1833,26.18924,-98.15529,23466727,San Juan,Chicago,10830,Vehicle Loan,1,60,12,60,Misty,1,4
15294,Catherine,Johnson,Catherine.Johnson@bank.com,-54366019,1661,42.52787,-70.92866,18140355,Peabody,New_York,10674,Home Loan,5,59,10,59,Minnie,1,3
13886,Steven,Phelps,Steven.Phelps@bank.com,(819)398-7620,1824,32.54044,-82.90375,11416180,Dublin,New_York,13031,Education Loan,2,63,15,63,Noddy,1,6
12040,Loretta,Williams,Loretta.Williams@bank.com,363.353.3290,1310,32.5007,-94.74049,24164660,Longview,Chicago,10538,Vehicle Loan,1,52,5,52,Oswald,1,6
17786,Karen,Jacobs,Karen.Jacobs@bank.com,061-177-7860,1506,40.5576,-74.28459,12826732,Woodbridge,New_York,11241,Home Loan,5,52,9,52,Oswald,1,6
17526,Kenneth,Adams,Kenneth.Adams@bank.com,834-065-0191569336,1755,31.76212,-95.63079,10931499,Palestine,Chicago,11210,Education Loan,2,64,7,64,Popeye,1,4
19525,Jason,Burton,Jason.Burton@bank.com,(348)404-0766,1411,40.72371,-73.95097,25479959,Greenpoint,New_York,10523,Home Loan,5,54,6,54,Jerry,1,4
11725,Rebecca,Clark,Rebecca.Clark@bank.com,828-427-9157500022,1824,32.54044,-82.90375,18824333,Dublin,New_York,11679,Vehicle Loan,1,57,10,57,Bob,1,4
18529,Robert,Collins,Robert.Collins@bank.com,868.858.2852,1982,45.0408,-93.263,20459379,Columbia Heights,Chicago,11296,Home Loan,5,56,11,56,Bluto,1,4
18338,Philip,Dunn,Philip.Dunn@bank.com,901.380.8839579739,1661,42.52787,-70.92866,15435462,Peabody,New_York,14117,Vehicle Loan,1,64,9,64,Popeye,1,3
19182,Sarah,Collins,Sarah.Collins@bank.com,4496298667,1885,38.54491,-121.74052,26391348,Davis,Los_Angeles,14424,Vehicle Loan,1,55,11,55,Olive,1,3
19549,Andrew,Valdez,Andrew.Valdez@bank.com,001-044-783-0894553748,1883,41.50343,-74.01042,14497641,Newburgh,New_York,10787,Home Loan,5,60,11,60,Misty,1,3
19966,Eric,Stewart,Eric.Stewart@bank.com,001-190-029-245955652,1085,47.80527,-122.24064,13665415,Bothell West,Los_Angeles,12785,Home Loan,5,53,7,53,Dexter,1,4
19920,Michelle,Foster,Michelle.Foster@bank.com,945-359-9392,1742,29.65163,-82.32483,19846926,Gainesville,New_York,13822,Personal Loan,4,54,13,54,Jerry,1,4
10952,Mary,Stokes,Mary.Stokes@bank.com,001-651-545-8578554930,1563,47.92526,-97.03285,29307982,Grand Forks,Chicago,13284,Home Loan,5,55,7,55,Olive,1,6
15456,Cheryl,Scott,Cheryl.Scott@bank.com,748.786.5116,1327,38.06084,-97.92977,28747562,Hutchinson,Chicago,13375,Vehicle Loan,1,55,10,55,Olive,1,4
12741,Pamela,Bryant,Pamela.Bryant@bank.com,4182784560,1800,34.09668,-117.71978,27193924,Claremont,Los_Angeles,12054,Credit Card,3,52,10,52,Oswald,1,3
14677,Joshua,Yoder,Joshua.Yoder@bank.com,819-371-304457253,1173,40.57788,-73.95958,15429777,Brighton Beach,New_York,10423,Home Loan,5,58,7,58,Johny,1,3
17168,Jeffery,Miles,Jeffery.Miles@bank.com,147.855.6397,1754,27.09978,-82.45426,29265932,Venice,New_York,12983,Home Loan,5,53,8,53,Dexter,1,4
10968,Cody,Stark,Cody.Stark@bank.com,609.977.54045766,1828,26.91756,-82.07842,20835730,Punta Gorda Isles,New_York,10880,Vehicle Loan,1,58,11,58,Johny,1,5
14702,Brian,Flores,Brian.Flores@bank.com,791.659.276551596,1940,44.27804,-88.27205,12091010,Kaukauna,Chicago,14061,Personal Loan,4,62,13,62,Timon,1,3
17793,Jose,Yates,Jose.Yates@bank.com,001-500-190-334250978,1233,26.2173,-80.22588,29649412,North Lauderdale,New_York,12634,Credit Card,3,60,14,60,Misty,1,6
19270,Amy,Valdez,Amy.Valdez@bank.com,84-2602,1948,40.93121,-73.89875,13467265,Yonkers,New_York,11818,Education Loan,2,54,6,54,Jerry,1,4
16553,Crystal,Haas,Crystal.Haas@bank.com,-134856440,1233,26.2173,-80.22588,15315174,North Lauderdale,New_York,10807,Education Loan,2,60,13,60,Misty,1,5
11398,Tracy,Evans,Tracy.Evans@bank.com,(048)395-41565343,1982,45.0408,-93.263,22861619,Columbia Heights,Chicago,10092,Credit Card,3,63,14,63,Noddy,1,3
18936,Debra,Wood,Debra.Wood@bank.com,507.927.918552312,1079,34.21639,-119.0376,24187699,Camarillo,Los_Angeles,13748,Personal Loan,4,64,12,64,Popeye,1,4
18799,Jesus,Arias,Jesus.Arias@bank.com,001-594-148-81885398,1443,32.9156,-117.14392,25902135,Mira Mesa,Los_Angeles,10679,Credit Card,3,63,10,63,Noddy,1,4
13970,Kyle,Myers,Kyle.Myers@bank.com,983-235-54935262,1009,33.76446,-117.79394,22914368,North Tustin,Los_Angeles,10811,Home Loan,5,58,13,58,Johny,1,4
17917,Brian,Lowe,Brian.Lowe@bank.com,-952542352,1114,33.50921,-111.89903,10413449,Scottsdale,Phoenix,14919,Home Loan,5,53,11,53,Dexter,1,5
10563,Michael,Mullins,Michael.Mullins@bank.com,101.887.9745,1523,40.65995,-111.99633,14755798,Kearns,Denver,13444,Education Loan,2,65,13,65,Mickey,1,5
11365,Cameron,Decker,Cameron.Decker@bank.com,84-6525,1993,42.24113,-88.3162,10921846,Crystal Lake,Chicago,14276,Credit Card,3,52,8,52,Oswald,1,4
14197,Rachel,Smith,Rachel.Smith@bank.com,2251491509,1615,47.76232,-122.2054,23116947,Bothell,Los_Angeles,14464,Vehicle Loan,1,62,7,62,Timon,1,5
16190,John,Allison,John.Allison@bank.com,(620)291-595651506,1936,39.96097,-75.60804,18292888,West Chester,New_York,13491,Credit Card,3,60,11,60,Misty,1,5
19233,Melissa,Smith,Melissa.Smith@bank.com,065.960.4935,1126,37.73604,-120.93549,25206500,Riverbank,Los_Angeles,13365,Home Loan,5,55,5,55,Olive,1,4
15172,Craig,Cole,Craig.Cole@bank.com,001-508-725-796654643,1057,41.8542,-87.66561,25008453,Lower West Side,Chicago,14540,Education Loan,2,57,14,57,Bob,1,5
12584,Melissa,Hamilton,Melissa.Hamilton@bank.com,293-067-017351562,1828,26.91756,-82.07842,10122430,Punta Gorda Isles,New_York,14533,Home Loan,5,50,15,50,Brock,1,4
14245,William,Spencer,William.Spencer@bank.com,932-706-233158654,1411,40.72371,-73.95097,10152405,Greenpoint,New_York,12935,Credit Card,3,58,5,58,Johny,1,6
18685,Kevin,Ashley,Kevin.Ashley@bank.com,630-271-6227,1518,38.70734,-77.02303,25261443,Fort Washington,New_York,14040,Vehicle Loan,1,55,13,55,Olive,1,6
14507,Kimberly,Wright,Kimberly.Wright@bank.com,(608)549-82605590,1350,43.16547,-77.70066,14921166,Gates-North Gates,New_York,10986,Education Loan,2,59,6,59,Minnie,1,4
19113,Allison,Cox,Allison.Cox@bank.com,(328)534-4138515438,1286,33.03699,-117.29198,19834957,Encinitas,Los_Angeles,11980,Personal Loan,4,53,10,53,Dexter,1,3
13159,Jacob,Lucero,Jacob.Lucero@bank.com,736-761-5130,1008,30.17746,-81.38758,21445022,Palm Valley,New_York,13095,Education Loan,2,56,5,56,Bluto,1,5
15317,Jacqueline,Martinez,Jacqueline.Martinez@bank.com,(235)656-95485960,1968,28.15112,-82.46148,12601985,Lutz,New_York,12331,Home Loan,5,58,14,58,Johny,1,5
11158,Janet,Lloyd,Janet.Lloyd@bank.com,533-315-526157701,1220,37.52487,-77.55777,17988471,Bon Air,New_York,12370,Vehicle Loan,1,50,5,50,Brock,1,4
11765,Jennifer,Brennan,Jennifer.Brennan@bank.com,915-023-7629,1485,27.71809,-82.35176,16559714,Sun City Center,New_York,13139,Personal Loan,4,63,10,63,Noddy,1,4
17289,Monica,Serrano,Monica.Serrano@bank.com,(218)706-5058547319,1679,38.96372,-76.99081,15176103,Chillum,New_York,11220,Vehicle Loan,1,50,11,50,Brock,1,4
14200,Aaron,Clark,Aaron.Clark@bank.com,381.401.031354096,1575,28.90054,-81.26367,23123494,Deltona,New_York,11810,Home Loan,5,50,15,50,Brock,1,3
15278,James,Morales,James.Morales@bank.com,2170053778,1280,42.97086,-82.42491,23532966,Port Huron,Detroit,10727,Credit Card,3,50,5,50,Brock,1,4
19830,Cheryl,Williams,Cheryl.Williams@bank.com,(114)793-2838,1541,40.63316,-74.13653,23057369,Port Richmond,New_York,14899,Personal Loan,4,65,13,65,Mickey,1,3
13986,Margaret,Jackson,Margaret.Jackson@bank.com,222.281.049053798,1217,39.08367,-84.50855,20765575,Covington,New_York,12426,Vehicle Loan,1,53,5,53,Dexter,1,4
16981,Theresa,Gibson,Theresa.Gibson@bank.com,(442)954-0474565193,1552,44.99012,-123.02621,26756006,Keizer,Los_Angeles,11809,Home Loan,5,59,10,59,Minnie,1,4
19343,Dwayne,Thompson,Dwayne.Thompson@bank.com,(267)264-65035010,1093,41.16704,-73.20483,12080443,Bridgeport,New_York,14765,Home Loan,5,55,14,55,Olive,1,4
17051,Danielle,Hardy,Danielle.Hardy@bank.com,(007)743-118154050,1443,32.9156,-117.14392,24335843,Mira Mesa,Los_Angeles,13501,Home Loan,5,55,7,55,Olive,1,3
18431,Rita,Ward,Rita.Ward@bank.com,774.857.9806,1126,37.73604,-120.93549,22439591,Riverbank,Los_Angeles,10229,Home Loan,5,52,9,52,Oswald,1,5
16377,Elizabeth,Ochoa,Elizabeth.Ochoa@bank.com,(250)892-4442561261,1223,39.43534,-84.20299,21244073,Lebanon,New_York,13428,Vehicle Loan,1,57,13,57,Bob,1,5
19543,Christopher,Reilly,Christopher.Reilly@bank.com,001-024-788-1565,1735,41.47892,-87.45476,16015428,Schererville,Chicago,12772,Credit Card,3,54,11,54,Jerry,1,4
13241,Tammy,Yoder,Tammy.Yoder@bank.com,(702)468-76245052,1237,40.24537,-75.64963,11370567,Pottstown,New_York,13141,Personal Loan,4,52,15,52,Oswald,1,6
14646,Rebecca,Harper,Rebecca.Harper@bank.com,459-691-7260,1742,29.65163,-82.32483,12557141,Gainesville,New_York,11207,Personal Loan,4,63,11,63,Noddy,1,6
18279,Marie,Thomas,Marie.Thomas@bank.com,001-962-488-849754050,1813,33.95015,-118.03917,16628870,South Whittier,Los_Angeles,11785,Personal Loan,4,62,12,62,Timon,1,3
12688,William,Bell,William.Bell@bank.com,524.356.16515014,1157,34.25628,-78.04471,28902089,Leland,New_York,12638,Vehicle Loan,1,65,5,65,Mickey,1,4
10239,Daniel,Fuller,Daniel.Fuller@bank.com,754-233-8991,1363,42.35843,-71.05977,29798514,Boston,New_York,14284,Personal Loan,4,55,5,55,Olive,1,4
11860,Alexandra,Jensen,Alexandra.Jensen@bank.com,001-212-706-62485701,1518,38.70734,-77.02303,29828203,Fort Washington,New_York,10509,Personal Loan,4,63,6,63,Noddy,1,5
10503,Alex,Wilson,Alex.Wilson@bank.com,001-963-245-5823598766,1173,40.57788,-73.95958,28801916,Brighton Beach,New_York,13238,Vehicle Loan,1,55,5,55,Olive,1,5
14085,Roy,Garrett,Roy.Garrett@bank.com,419.236.7038,1217,39.08367,-84.50855,19710006,Covington,New_York,12809,Home Loan,5,59,6,59,Minnie,1,3
17030,Cassie,Walters,Cassie.Walters@bank.com,127-995-3297,1402,34.63915,-120.45794,11865472,Lompoc,Los_Angeles,10450,Home Loan,5,55,12,55,Olive,1,4
11794,Michael,Bright,Michael.Bright@bank.com,(350)183-2077580834,1968,28.15112,-82.46148,24295757,Lutz,New_York,11750,Credit Card,3,57,8,57,Bob,1,3
17915,Jessica,Walker,Jessica.Walker@bank.com,84-3498,1283,39.33427,-76.43941,18999124,Middle River,New_York,12121,Vehicle Loan,1,63,14,63,Noddy,1,4
13733,Dillon,Sanchez,Dillon.Sanchez@bank.com,001-378-409-1073552722,1233,26.2173,-80.22588,19318133,North Lauderdale,New_York,14271,Personal Loan,4,62,10,62,Timon,1,3
12724,Andrew,Ingram,Andrew.Ingram@bank.com,1073569659,1780,39.57582,-105.11221,20809054,Ken Caryl,Denver,14149,Education Loan,2,56,14,56,Bluto,1,4
